ts_utc,ts_local,session_id,symbol,total_trades,wins,losses,flat_trades,win_rate,gross_pnl,net_pnl,max_drawdown,open_position,open_unrealized,notes
2025-08-21T17:38:20Z,2025-08-21 13:38:20 ET,20250821T173813Z,TSLA,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,
2025-08-21T18:51:25Z,2025-08-21 14:51:25 ET,20250821T185123Z,TSLA,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,
